Time (s),EMG Biceps (mV)
0.08501700340068014,-0.03440218644706913
0.08601720344068814,0.03675210459913626
0.08701740348069614,-0.05858855112265789
0.08801760352070415,-0.0547352026345637
0.08901780356071214,-0.02928798849238177
0.09001800360072014,0.012855330458225298
0.09101820364072814,0.014357853409683792
0.09201840368073615,-0.013852456178721006
0.09301860372074415,-0.053356938261631195
0.09401880376075215,0.03267349679709889
0.09501900380076016,0.03681243382547014
0.09601920384076815,-0.026235519860868525
0.09701940388077615,0.02754959806964019
0.09801960392078415,-0.022454456494150597
0.09901980396079216,-0.04514529325310119
0.10002000400080016,-0.040463146428913285
0.10102020404080816,0.009953606861986194
0.10202040408081617,-0.00751756847375447
0.10302060412082417,-0.00278304180447735
0.10402080416083216,-0.0036174984325155145
0.10502100420084017,0.02293145865261874
0.10602120424084817,-0.10193816802389175
0.10702140428085617,0.1647798721391697
0.10802160432086418,-0.03475633282556631
0.10902180436087218,-0.015840200154550177
0.11002200440088018,-0.026233841979805314
0.11102220444088817,0.06305786988602839
0.11202240448089618,-0.02333700404701908
0.11302260452090418,0.028656137846744284
0.11402280456091218,-0.03886552046151101
0.11502300460092019,0.014019706443191234
0.11602320464092819,0.0694673018849651
0.1170234046809362,0.017362015973210247
0.11802360472094418,-0.05613685600500775
0.11902380476095219,0.07401666320754093
0.12002400480096019,-0.04007421341323381
0.1210242048409682,-0.035544197027394184
0.1220244048809762,-0.11853590990461116
0.1230246049209842,-0.038923962938837965
0.1240248049609922,-0.0602554206377303
0.1250250050010002,-0.004664155085439483
0.1260252050410082,-0.07414227570568385
0.1270254050810162,0.11542443150005172
0.1280256051210242,-0.019426129460202255
0.1290258051610322,-0.1389469790438455
0.1300260052010402,0.17337504094381828
0.13102620524104822,-0.043691808067968504
0.13202640528105622,-0.12815222728149128
0.13302660532106422,0.015854552145744907
0.13402680536107223,0.040407557278344684
0.13502700540108023,-0.03024407571533179
0.1360272054410882,-0.04190686384556349
0.1370274054810962,0.1615890304662785
0.1380276055211042,-0.12514842803577575
0.13902780556111222,0.047853251834529466
0.14002800560112022,-0.12433424670453568
0.14102820564112822,0.014701311940615587
0.14202840568113623,-0.1269222461994992
0.14302860572114423,0.07490186281388439
0.14402880576115223,-0.07635509458861885
0.14502900580116024,-0.016651492612390677
0.14602920584116824,0.15610422473775556
0.14702940588117624,0.33995214904606147
0.14802960592118425,0.18011709928082512
0.14902980596119225,0.0881051719610956
0.15003000600120023,0.05449490748286323
0.15103020604120823,0.049745036931633846
0.15203040608121624,-0.11199657606418609
0.15303060612122424,-0.08756285961937908
0.15403080616123224,0.04186103459292455
0.15503100620124025,-0.11553809001726666
0.15603120624124825,-0.06465939419485128
0.15703140628125625,0.02654558661314199
0.15803160632126426,-0.1017568631110633
0.15903180636127226,-0.023361918540564103
0.16003200640128026,0.07497463294465172
0.16103220644128827,-0.0032486324218437635
0.16203240648129627,-0.1512285431606504
0.16303260652130427,0.021880030607668174
0.16403280656131225,-0.013632958585332011
0.16503300660132025,0.08458868019984785
0.16603320664132826,-0.008356592120158988
0.16703340668133626,-0.1839204749415063
0.16803360672134426,-0.05540622701671548
0.16903380676135227,0.1017160316300697
0.17003400680136027,-0.03894043526824327
0.17103420684136827,0.1038948404493932
0.17203440688137628,-0.15565201972623954
0.17303460692138428,0.13294445025468934
0.17403480696139229,-0.08408354487141216
0.1750350070014003,0.07515666468615824
0.1760352070414083,-0.02455659104251528
0.1770354070814163,0.06449530055686185
0.17803560712142427,0.22218163292982812
0.17903580716143228,0.08702074790236476
0.18003600720144028,-0.08383517528381372
0.18103620724144828,-0.15915006306470525
0.1820364072814563,0.1760688979615809
0.1830366073214643,0.0952964805720071
0.1840368073614723,0.05835920107385516
0.1850370074014803,0.028864386783839863
0.1860372074414883,-0.07670603943518851
0.1870374074814963,0.1306296428427324
0.1880376075215043,-0.10402483077010524
0.1890378075615123,-0.08521591784856017
0.19003800760152031,-0.00586035245862641
0.19103820764152832,0.022552209880082007
0.1920384076815363,-0.3313855230536626
0.1930386077215443,-0.011407255723036698
0.1940388077615523,-0.21729787523484645
0.1950390078015603,0.17197542614549846
0.1960392078415683,-0.08041516484705963
0.1970394078815763,0.08748759776707585
0.19803960792158432,-0.06195633668189394
0.19903980796159232,-0.2296260342055546
0.20004000800160032,0.05669711554010039
0.20104020804160833,-0.008816466777128265
0.20204040808161633,-0.012696909511773859
0.20304060812162433,0.12101736611429874
0.20404080816163234,0.14023897175617947
0.20504100820164034,-0.10775458000413772
0.20604120824164834,0.05019273283591627
0.20704140828165632,-0.06025488302678737
0.20804160832166432,0.023827204492461937
0.20904180836167233,-0.1750679719075156
0.21004200840168033,0.008544988597698117
0.21104220844168833,0.1006509360711402
0.21204240848169634,0.18508856555833314
0.21304260852170434,0.13522127977664927
0.21404280856171234,-0.11505145185672021
0.21504300860172035,0.024031576231093157
0.21604320864172835,0.13099421993429797
0.21704340868173636,0.045913805128447255
0.21804360872174436,-0.2731417306353073
0.21904380876175236,-0.14664587879625
0.22004400880176037,-0.25330176301334517
0.22104420884176834,0.03481329817361536
0.22204440888177635,0.024663390894776115
0.22304460892178435,-0.2278199029640539
0.22404480896179235,-0.24982057949054765
0.22504500900180036,0.011985681321090716
0.22604520904180836,0.10567262396901528
0.22704540908181636,-0.20597993398543546
0.22804560912182437,0.02354405693495045
0.22904580916183237,0.7052580272183504
0.23004600920184037,-0.004010057112693577
0.23104620924184838,0.021992594902606303
0.23204640928185638,-0.032756943747639045
0.23304660932186438,0.1402346357301838
0.2340468093618724,0.25749238660167606
0.23504700940188036,0.026837981364975925
0.23604720944188837,-0.028030563359877143
0.23704740948189637,0.049883303593609776
0.23804760952190437,-0.2442600734177407
0.23904780956191238,-0.0050367074855290715
0.24004800960192038,0.37941966958665013
0.24104820964192838,-0.28385882456776657
0.2420484096819364,-0.20423531638994688
0.2430486097219444,-0.005075226316832806
0.2440488097619524,-0.16496780001029476
0.2450490098019604,0.1906865970654314
0.2460492098419684,0.015238947248201974
0.2470494098819764,0.3524334514765103
0.2480496099219844,-0.049543412214631384
0.24904980996199239,-0.059654364860702885
0.2500500100020004,0.11062672120443122
0.2510502100420084,-0.13972732946672076
0.2520504100820164,-0.10770638065580444
0.2530506101220244,-0.0252004080918392
0.2540508101620324,-0.34902116943819333
0.2550510102020404,0.4760449193439358
0.2560512102420484,-0.050022426846444985
0.2570514102820564,0.4348377368534313
0.2580516103220644,0.4210216562781745
0.2590518103620724,-0.16811036361055043
0.2600520104020804,0.3688278550913993
0.26105221044208843,-0.11098686011519121
0.26205241048209643,0.0808243007177818
0.26305261052210444,-0.3026799710273721
0.26405281056211244,-0.22629241884490545
0.26505301060212044,0.349404797828441
0.26605321064212845,-0.04517791765312141
0.26705341068213645,-0.09847014007504624
0.26805361072214445,0.11372032568318871
0.26905381076215246,0.7059400414778649
0.27005401080216046,0.32542264376443547
0.2710542108421684,0.20345559079248995
0.2720544108821764,-0.0013915750205578498
0.2730546109221844,0.09357489995785709
0.2740548109621924,0.21516022508547916
0.2750550110022004,0.06673636203230913
0.2760552110422084,-0.10619021395777686
0.27705541108221643,-0.2059434278026007
0.27805561112222443,-0.057173764125188334
0.27905581116223244,0.31505833842588626
0.28005601120224044,0.3136278293163868
0.28105621124224844,0.19582453098057778
0.28205641128225645,-0.3601964002317144
0.28305661132226445,0.08392113587784947
0.28405681136227245,-0.18302385339923577
0.28505701140228046,0.05083377998039498
0.28605721144228846,-0.056550039676070286
0.28705741148229647,-0.4575567651285361
0.28805761152230447,-0.698106565797505
0.28905781156231247,0.6216853000458458
0.2900580116023205,0.17731617304486133
0.2910582116423285,0.5034923174037581
0.2920584116823365,0.28706372673000746
0.2930586117223445,0.42596137609323276
0.2940588117623525,0.019129115929379718
0.2950590118023605,0.8655870860286232
0.2960592118423685,0.28994431821816635
0.2970594118823765,0.03643202215051866
0.2980596119223845,-0.6381829829706515
0.29905981196239245,0.1550470488183307
0.30006001200240046,-0.15704966492282293
0.30106021204240846,0.5150461945704105
0.30206041208241646,-0.217761908980272
0.30306061212242447,-0.1172322685351231
0.30406081216243247,-0.10630783104141946
0.3050610122024405,0.11688780763014271
0.3060612122424485,-0.4209529793638884
0.3070614122824565,-0.09886306216707706
0.3080616123224645,-0.3632987425041612
0.3090618123624725,-0.8035980939025529
0.3100620124024805,0.4369967591874382
0.3110622124424885,-0.03705593726695481
0.3120624124824965,0.36423942647464597
0.3130626125225045,-0.26845869450423643
0.3140628125625125,-0.2044893454633256
0.3150630126025205,0.061686306714901586
0.3160632126425285,-0.032033863409067734
0.3170634126825365,0.3221405935596869
0.3180636127225445,-0.35492230010645104
0.3190638127625525,0.0374291254252434
0.3200640128025605,-0.09312208775985552
0.32106421284256853,0.03842529952787665
0.32206441288257653,0.9685705725291707
0.32306461292258454,0.15456672791576712
0.32406481296259254,-0.06632210358430964
0.32506501300260054,-0.12866869433210143
0.32606521304260855,-0.4662256624395232
0.32706541308261655,-0.03693890834607207
0.3280656131226245,-0.3393979130106058
0.3290658131626325,0.04577140722432746
0.3300660132026405,0.500314422312536
0.3310662132426485,-0.026404805738715117
0.3320664132826565,-0.021043375279816326
0.3330666133226645,0.16170250912183093
0.3340668133626725,-0.2592002275536712
0.3350670134026805,0.5149093060732307
0.33606721344268853,-0.3549776550386018
0.33706741348269653,-0.020191144590496677
0.33806761352270454,-0.00676187536639843
0.33906781356271254,0.09434414174823987
0.34006801360272054,0.5587104640972084
0.34106821364272855,0.44693183052058993
0.34206841368273655,0.3067127630054921
0.34306861372274455,-0.24045456263731063
0.34406881376275256,0.203753095135845
0.34506901380276056,-0.2088156109164067
0.34606921384276856,-0.30123402539108707
0.34706941388277657,0.04507477355481876
0.34806961392278457,0.43800392181736636
0.3490698139627926,0.4959468480908751
0.3500700140028006,0.4716449668800795
0.3510702140428086,0.035432617386857074
0.3520704140828166,0.05538049478578226
0.3530706141228246,0.2841816773878879
0.3540708141628326,0.11841191402644435
0.3550710142028406,0.33009194891046784
0.35607121424284854,-0.011858010523275684
0.35707141428285655,-0.3540124759769079
0.35807161432286455,-0.06833875354449204
0.35907181436287255,0.12266280245091757
0.36007201440288056,-0.83771220217221
0.36107221444288856,-0.5229602466169381
0.36207241448289657,0.03529484969165203
0.36307261452290457,0.3967651366435652
0.3640728145629126,-0.6096890858817133
0.3650730146029206,-0.8355950705465496
0.3660732146429286,-0.24644599378848597
0.3670734146829366,-0.15745045594090035
0.3680736147229446,0.6470583684446459
0.3690738147629526,0.5796653501454415
0.3700740148029606,-0.03447185618589738
0.3710742148429686,-0.31338509849872587
0.3720744148829766,-0.9715732958034747
0.3730746149229846,0.2176744370778868
0.3740748149629926,-0.5805338622824069
0.3750750150030006,-0.14745652669038173
0.3760752150430086,0.15316952755830632
0.3770754150830166,-0.5988697599417563
0.3780756151230246,0.22229748386449416
0.3790758151630326,0.336168516417291
0.38007601520304063,0.280415739946667
0.38107621524304863,0.2503994651485732
0.38207641528305664,-0.20059367613124068
0.38307661532306464,0.32802342898769765
0.3840768153630726,-0.218809107485936
0.3850770154030806,-0.14414064852100628
0.3860772154430886,-0.33445169448621714
0.3870774154830966,-0.15313629525810213
0.3880776155231046,0.5018767962412503
0.3890778155631126,-0.2629599024632781
0.3900780156031206,-0.50250912020794
0.3910782156431286,0.07039988848658679
0.3920784156831366,-0.822180426530135
0.3930786157231446,0.11729559724335874
0.3940788157631526,0.3150363346315217
0.3950790158031606,-0.15486089703796657
0.39607921584316863,-0.29085950512978903
0.39707941588317663,0.2928016593663159
0.39807961592318464,0.549528206650416
0.39907981596319264,-1.105719826987207
0.40008001600320064,0.02415143456656963
0.40108021604320865,0.08530548829029311
0.40208041608321665,-0.30654491447651583
0.40308061612322466,0.8172558871515601
0.40408081616323266,0.08226675904194268
0.40508101620324066,-0.7025460806686099
0.40608121624324867,0.4943141207505683
0.40708141628325667,0.35840758961072744
0.4080816163232647,0.2100913278254163
0.4090818163632727,0.43970293243237474
0.4100820164032807,0.6683799258370894
0.4110822164432887,-0.10872343927447149
0.4120824164832967,-0.32177343057016117
0.41308261652330464,0.45305677526012833
0.41408281656331264,0.1977375033267941
0.41508301660332064,0.23783512538174656
0.41608321664332865,-0.47302222837007
0.41708341668333665,-0.2727185073538627
0.41808361672334465,-0.8614711503741544
0.41908381676335266,-0.4097852043427707
0.42008401680336066,0.6383923963956838
0.42108421684336866,-0.0830274723640673
0.42208441688337667,0.1901063145160527
0.42308461692338467,0.3216028157539938
0.4240848169633927,0.25322461386309775
0.4250850170034007,0.21282817355111153
0.4260852170434087,-0.4165346466855224
0.4270854170834167,0.12392324911685412
0.4280856171234247,-0.4368672123746993
0.4290858171634327,-0.0774798709898159
0.4300860172034407,-0.45046005604805184
0.4310862172434487,-0.047306947760673485
0.4320864172834567,0.48908198648459805
0.4330866173234647,0.2702408154170621
0.4340868173634727,0.5191232075389187
0.4350870174034807,-0.05985808155904628
0.4360872174434887,0.7099338869636391
0.4370874174834967,-0.2429388497502201
0.4380876175235047,0.7284401179188623
0.43908781756351273,0.0018338148166944384
0.44008801760352073,0.7069152360549577
0.4410882176435287,-0.2601686904570178
0.4420884176835367,-0.2956779173744026
0.4430886177235447,-0.05619867801750158
0.4440888177635527,-0.8656176952416307
0.4450890178035607,0.43239477978039925
0.4460892178435687,-0.013553932608855276
0.4470894178835767,0.2094528056124167
0.4480896179235847,0.3619888497528721
0.4490898179635927,0.3791183560662882
0.4500900180036007,-0.22009323251865037
0.4510902180436087,0.3761386428847856
0.4520904180836167,0.057933960564392005
0.4530906181236247,-0.06033271250040121
0.4540908181636327,-0.7041292006982269
0.45509101820364073,-0.7421633279924137
0.45609121824364873,-0.4617817639209638
0.45709141828365674,0.18007065573775397
0.45809161832366474,-0.0999156787786451
0.45909181836367274,0.3089844806180213
0.46009201840368075,0.005158620318973099
0.46109221844368875,-0.9051970359818546
0.46209241848369675,-0.21715141951292324
0.46309261852370476,-0.7514678187107278
0.46409281856371276,-0.2934597516875425
0.46509301860372076,-0.5736231638073213
0.46609321864372877,-0.15685438985652989
0.46709341868373677,-0.8116529833593659
0.4680936187237448,0.47665592239565235
0.4690938187637528,0.09387951999361432
0.4700940188037607,0.1895271844606408
0.47109421884376873,-0.6288795046980938
0.47209441888377673,0.10426440197634704
0.47309461892378474,-0.05335377022401648
0.47409481896379274,-0.5175049742014692
0.47509501900380074,1.2135738688435516
0.47609521904380875,0.631223951190589
0.47709541908381675,0.45085001005248226
0.47809561912382476,0.34340994958093407
0.47909581916383276,-0.28613468570029177
0.48009601920384076,0.6914668231466171
0.48109621924384877,-0.8060048005518199
0.48209641928385677,-0.4442867821790947
0.4830966193238648,0.1920071719869286
0.4840968193638728,0.553072214066974
0.4850970194038808,0.1835024451394723
0.4860972194438888,-0.09539418353529606
0.4870974194838968,0.36498617639571845
0.4880976195239048,0.08054852415070775
0.4890978195639128,0.57214216331445
0.4900980196039208,0.3780037005319989
0.4910982196439288,0.3975233129745615
0.4920984196839368,0.33255721444491637
0.4930986197239448,-0.36702239357716937
0.4940988197639528,0.2535273870346803
0.4950990198039608,0.6260473388057373
0.4960992198439688,-0.037084691677247233
0.4970994198839768,-0.7085781375947633
0.49809961992398477,-0.22643879744970946
0.4990998199639928,0.29658051044487826
0.5001000200040008,0.25606310798794235
0.5011002200440088,0.5827769117417608
0.5021004200840168,-0.4568755087939497
0.5031006201240248,-0.3300282762273769
0.5041008201640328,-0.38078716634538706
0.5051010202040408,0.4054237272015307
0.5061012202440488,-0.3073778259199445
0.5071014202840568,0.11511567091315285
0.5081016203240648,-0.08360668387462737
0.5091018203640728,-0.008101312376745608
0.5101020204040808,-0.3896019892429222
0.5111022204440888,-0.589902171120746
0.5121024204840968,-0.6631512508327032
0.5131026205241048,0.2063641818542939
0.5141028205641128,0.027606971135910395
0.5151030206041208,0.49379865333211814
0.5161032206441288,0.3715404704694648
0.5171034206841368,0.502143994109661
0.5181036207241448,-0.17945436841493548
0.5191038207641528,1.5282232013946548
0.5201040208041608,0.6145305787880663
0.5211042208441689,-0.6005408784265971
0.5221044208841769,-1.6086224218466736
0.5231046209241849,-0.04276534567139303
0.5241048209641929,0.4931448882639789
0.5251050210042009,1.1131268133494263
0.5261052210442089,-0.1743485056377451
0.5271054210842169,-0.8406012481556407
0.5281056211242249,-0.4876644367763066
0.5291058211642329,-1.1313967324573635
0.5301060212042409,1.1813702927592677
0.5311062212442489,-0.0965683347073118
0.5321064212842569,-0.057766357329263725
0.5331066213242649,0.7997349426920903
0.5341068213642729,1.1947011927659401
0.5351070214042809,0.05430699964058442
0.5361072214442889,-0.580552751699549
0.5371074214842969,-0.7524236457419854
0.5381076215243049,0.15014996357505506
0.5391078215643129,-0.07430679333615933
0.5401080216043209,-0.4686538763090895
0.5411082216443288,-0.22625106692383265
0.5421084216843368,0.326332505153372
0.5431086217243448,0.9115648648063229
0.5441088217643528,-0.22186327677249368
0.5451090218043608,-0.2633114857323891
0.5461092218443688,0.04117447650728322
0.5471094218843768,0.023640064936356096
0.5481096219243848,0.2374686857683227
0.5491098219643928,-1.0747422468262884
0.5501100220044008,-0.4321598013558891
0.5511102220444088,0.02836678377007955
0.5521104220844169,-0.26738246364122237
0.5531106221244249,-0.11677697514265416
0.5541108221644329,0.07476601761878485
0.5551110222044409,0.648582523342675
0.5561112222444489,0.34742957635529975
0.5571114222844569,0.2087395370960034
0.5581116223244649,0.3161359330750251
0.5591118223644729,0.059791826991915493
0.5601120224044809,-1.0051467972280437
0.5611122224444889,0.49283834709825053
0.5621124224844969,-0.2093396590114382
0.5631126225245049,0.5790665970501365
0.5641128225645129,-0.392855715383501
0.5651130226045209,0.16529469775986166
0.5661132226445289,-0.10737894436170602
0.5671134226845369,0.6931917379203737
0.5681136227245449,-0.2013458416111778
0.5691138227645529,-0.1704518035333503
0.5701140228045609,0.792252187426932
0.5711142228445689,0.6766200696705026
0.5721144228845769,-0.00636447194129723
0.5731146229245849,-0.3754122319921062
0.5741148229645929,0.06392239160920586
0.5751150230046009,-0.6473660075711886
0.5761152230446089,0.4485448846426768
0.5771154230846169,-0.20736744155714273
0.5781156231246249,0.8547186158507719
0.579115823164633,0.05372011739540543
0.580116023204641,1.0876271212369457
0.581116223244649,-0.5275468512609331
0.582116423284657,0.0025354670530687486
0.583116623324665,-0.5889577356388881
0.584116823364673,0.37338403685475335
0.585117023404681,0.6012024205232346
0.586117223444689,-0.6005895111057081
0.587117423484697,-0.20404593470330282
0.588117623524705,0.5234579563986287
0.589117823564713,0.29303382463881167
0.590118023604721,-0.3477977339184968
0.591118223644729,-0.09796392981157766
0.592118423684737,0.018856580723907064
0.593118623724745,0.6430017685763951
0.594118823764753,0.028529744904248602
0.595119023804761,0.4035893340073723
0.596119223844769,-0.0351437218138412
0.597119423884777,0.4169418666214956
0.5981196239247849,-0.01605060832541583
0.5991198239647929,-0.2706527385023565
0.6001200240048009,0.06933007856887942
0.6011202240448089,0.3804889838816249
0.6021204240848169,-0.36794562669283903
0.6031206241248249,0.030704664271955586
0.6041208241648329,0.46602111611680724
0.6051210242048409,-0.6968481053506548
0.6061212242448489,0.39238634125460403
0.6071214242848569,0.12386103775514684
0.6081216243248649,0.16087567166535233
0.6091218243648729,0.30958863601561176
0.610122024404881,0.43635835502540676
0.611122224444889,0.31026193710227945
0.612122424484897,0.12725897660016175
0.613122624524905,0.30568341024851936
0.614122824564913,0.07186504228923325
0.615123024604921,-0.429033656368349
0.616123224644929,0.15755248460433532
0.617123424684937,-0.004649221222704659
0.618123624724945,0.0069842345619610885
0.619123824764953,-0.31484316917211913
0.620124024804961,-0.3770924327392488
0.621124224844969,0.5051244254747224
0.622124424884977,-0.026714213457247053
0.623124624924985,-0.5243026191459554
0.624124824964993,-0.5021579870857089
0.625125025005001,0.09423099274079443
0.626125225045009,-1.2676030945385883
0.627125425085017,0.821289386687661
0.628125625125025,-0.44941848603205137
0.629125825165033,0.12226087149192995
0.630126025205041,-0.11720605943887058
0.631126225245049,-0.117844593742451
0.632126425285057,0.5487484150971182
0.633126625325065,-0.21748623636813041
0.634126825365073,-0.04761308664964833
0.635127025405081,0.3017765998050708
0.636127225445089,0.21868537390538084
0.637127425485097,0.5644904828819515
0.638127625525105,-0.08968241457408106
0.639127825565113,-0.27693407087573846
0.640128025605121,0.4214327523737406
0.6411282256451291,-1.1490530268060415
0.6421284256851371,0.3484389462309971
0.6431286257251451,-0.6178509781489507
0.6441288257651531,-0.6281940900167375
0.6451290258051611,-0.7567897881916685
0.6461292258451691,0.1782202868305473
0.6471294258851771,0.2988437100854019
0.6481296259251851,-0.08549612651934638
0.6491298259651931,0.7179824467126611
0.6501300260052011,-0.9237364045012274
0.6511302260452091,-0.06599860316996145
0.6521304260852171,-0.41495438738751056
0.6531306261252251,0.4468625841796604
0.6541308261652331,-0.3027561790200969
0.655131026205241,-0.5589139753925318
0.656131226245249,-0.27326108457256104
0.657131426285257,-0.19584837033016794
0.658131626325265,0.028230399376970656
0.659131826365273,-0.1991912208369472
0.660132026405281,-0.24743516218632844
0.661132226445289,0.2660245996566725
0.662132426485297,-0.19592688585001827
0.663132626525305,-0.267688159290392
0.664132826565313,-0.05993838625544434
0.665133026605321,0.16108974164373355
0.666133226645329,0.06558600505362537
0.667133426685337,-0.14483659926396708
0.668133626725345,-0.17736912575497685
0.669133826765353,-0.44358771991046936
0.670134026805361,0.3652283756697087
0.671134226845369,0.09599918532564714
0.6721344268853771,-0.36951134989348444
0.6731346269253851,0.22967002519431082
0.6741348269653931,-0.33822989784136626
0.6751350270054011,0.5754447176911575
0.6761352270454091,-0.49951597785432567
0.6771354270854171,-0.5505516751002398
0.6781356271254251,-0.2580284299456046
0.6791358271654331,-0.23804312022274557
0.6801360272054411,-0.4830117473954454
0.6811362272454491,-0.34529929514274754
0.6821364272854571,0.15791805162941266
0.6831366273254651,-0.4695162318812519
0.6841368273654731,-0.29418279218288196
0.6851370274054811,-0.05497655505007733
0.6861372274454891,-0.09259757203013895
0.6871374274854971,-0.022718725540153053
0.6881376275255051,-0.3248276367455613
0.6891378275655131,-0.9785924890648106
0.6901380276055211,-0.01985213005588362
0.6911382276455291,-0.3797954245035831
0.6921384276855371,0.29195521140580133
0.6931386277255451,-0.2659099099855615
0.6941388277655531,-0.16517059656431105
0.6951390278055611,0.1767921601669788
0.6961392278455691,-0.2907886170502848
0.6971394278855771,0.10323446471935438
0.6981396279255851,0.34123866159463545
0.6991398279655932,0.6194449247642655
0.7001400280056012,-0.07074727173516158
0.7011402280456092,-0.35018765651949446
0.7021404280856172,-0.4992853804128961
0.7031406281256252,0.6258161857173782
0.7041408281656332,0.01044313457226425
0.7051410282056412,-0.054873781156160865
0.7061412282456492,0.2874659492817971
0.7071414282856572,-0.2426651853268408
0.7081416283256652,-1.1100777291925399
0.7091418283656732,-0.14299390480940685
0.7101420284056812,-0.11866865225867734
0.7111422284456892,-0.020315313950062332
0.7121424284856971,0.12240974336857119
0.7131426285257051,0.05793159004602951
0.7141428285657131,-0.06387203520929521
0.7151430286057211,0.23318625423368153
0.7161432286457291,0.01872894565438193
0.7171434286857371,-0.01977947002020919
0.7181436287257451,-0.5979920836470878
0.7191438287657531,-0.40096802223625516
0.7201440288057611,-0.07154046210962302
0.7211442288457691,-0.3768081911518058
0.7221444288857771,-0.2723774788903063
0.7231446289257851,-0.10223741200741177
0.7241448289657931,0.48448785940074124
0.7251450290058011,0.3404084654883458
0.7261452290458091,0.4507780740038908
0.7271454290858171,0.3285224303489207
0.7281456291258251,-0.28977271578770764
0.7291458291658331,-0.1228287750774268
0.7301460292058412,0.37965510052709667
0.7311462292458492,-0.040677536478180495
0.7321464292858572,0.274713880389713
0.7331466293258652,-0.3313062807569939
0.7341468293658732,-0.6953619734681399
0.7351470294058812,0.37381217944387446
0.7361472294458892,0.17947573830813401
0.7371474294858972,-0.4316131849801538
0.7381476295259052,0.17411310019442414
0.7391478295659132,-0.0010280466032455218
0.7401480296059212,-0.003055561776576049
0.7411482296459292,-0.01498081599617897
0.7421484296859372,0.08025332612614748
0.7431486297259452,0.19505172049109895
0.7441488297659532,0.07301576965325235
0.7451490298059612,0.2876982813175117
0.7461492298459692,-0.09257366206625949
0.7471494298859772,0.8592595053608855
0.7481496299259852,-0.29607518794948545
0.7491498299659932,-0.026726619037530795
0.7501500300060012,-0.34381372774551006
0.7511502300460092,0.06472957338885048
0.7521504300860172,0.13530285749677806
0.7531506301260252,-0.06122866136060439
0.7541508301660332,0.500800089142372
0.7551510302060412,-0.26245196115329145
0.7561512302460492,-0.19006004332602405
