Time (s),ECG Lead I (mV)
0.14902980596119225,0.9740675032806678
0.15003000600120023,0.9249271592317702
0.15103020604120823,1.1580585792865217
0.15203040608121624,1.296214139163875
0.15303060612122424,1.1373941199747168
0.15403080616123224,1.3779307577954798
0.15503100620124025,0.9832406904813764
0.15603120624124825,1.2591986145874383
0.15703140628125625,1.2454992915045042
0.15803160632126426,1.3162009273631867
0.15903180636127226,0.9523488851370256
0.16003200640128026,1.39733616984681
0.16103220644128827,1.6350155894428666
0.16203240648129627,1.4901220289985895
0.16303260652130427,1.5736132845664095
0.16403280656131225,1.7217777746894793
0.16503300660132025,1.351800166736691
0.16603320664132826,1.431729598672042
0.16703340668133626,1.5567945153379161
0.16803360672134426,1.7800996171750967
0.16903380676135227,1.5318795971012682
0.17003400680136027,1.7569111276122198
0.17103420684136827,2.2315284336118113
0.17203440688137628,1.4117093256171505
0.17303460692138428,1.9616345119269334
0.17403480696139229,1.6690119620229646
0.1750350070014003,1.8537262485897452
0.1760352070414083,1.9130738411706796
0.1770354070814163,1.9434567041675013
0.17803560712142427,1.8041457586899166
0.17903580716143228,1.981569246046385
0.18003600720144028,1.9108461505453351
0.18103620724144828,1.817925796018892
0.1820364072814563,2.0627394037686773
0.1830366073214643,2.2983559076510542
0.1840368073614723,1.9765355478816948
0.1850370074014803,1.7070059401648578
0.1860372074414883,1.9814520892286343
0.1870374074814963,2.1513435447860574
0.1880376075215043,2.0082330714696726
0.1890378075615123,2.0137183643981875
0.19003800760152031,2.0609953827117002
0.19103820764152832,2.2483932736829493
0.1920384076815363,2.187536097206247
0.1930386077215443,2.309130256782414
0.1940388077615523,2.335156539828623
0.1950390078015603,2.105812779559211
0.1960392078415683,2.3233874908229453
0.1970394078815763,2.1820270978073033
0.19803960792158432,2.298064747149332
0.19903980796159232,2.2925531350573554
0.20004000800160032,2.3020588648384117
0.20104020804160833,2.2312310578612293
0.20204040808161633,2.0835489824215934
0.20304060812162433,2.7600127249263173
0.20404080816163234,2.27870167597468
0.20504100820164034,2.5187281773174286
0.20604120824164834,2.060688272549904
0.20704140828165632,2.597640348983001
0.20804160832166432,2.2756515378957984
0.20904180836167233,2.2363317434635714
0.21004200840168033,2.1256104342246207
0.21104220844168833,2.418647958321265
0.21204240848169634,2.124553645885687
0.21304260852170434,2.4088758545264746
0.21404280856171234,2.2387662882137644
0.21504300860172035,2.24953811615453
0.21604320864172835,2.0981610996634315
0.21704340868173636,2.2346228815448756
0.21804360872174436,2.3393851275185917
0.21904380876175236,2.1258312961374175
0.22004400880176037,2.13073316140119
0.22104420884176834,2.1442184991084714
0.22204440888177635,2.1153612597992146
0.22304460892178435,2.213689626467285
0.22404480896179235,2.264913948266376
0.22504500900180036,1.998684961825137
0.22604520904180836,2.0350447161037386
0.22704540908181636,2.22589998755539
0.22804560912182437,1.9859489493967677
0.22904580916183237,1.915459951846501
0.23004600920184037,2.0244815095373085
0.23104620924184838,1.8193973879911411
0.23204640928185638,1.965497063549804
0.23304660932186438,2.0255398558409303
0.2340468093618724,1.939163277217482
0.23504700940188036,1.983603162861493
0.23604720944188837,2.058619797470489
0.23704740948189637,1.935967787066051
0.23804760952190437,1.6733013739805294
0.23904780956191238,2.107973833560481
0.24004800960192038,1.8910270351499117
0.24104820964192838,1.761136542052877
0.2420484096819364,1.6986020195673261
0.2430486097219444,1.6854505802706927
0.2440488097619524,1.470874478762422
0.2450490098019604,2.0192388113127
0.2460492098419684,1.5005953905742724
0.2470494098819764,1.3585446832283874
0.2480496099219844,1.7500404918137247
0.24904980996199239,1.6265431495772713
0.2500500100020004,1.2109656503345776
0.2510502100420084,1.5200739137070325
0.2520504100820164,1.5376414532600817
0.2530506101220244,1.683195703733856
0.2540508101620324,1.292639118814985
0.2550510102020404,1.2504397598844084
0.2560512102420484,1.1230138361785977
0.2570514102820564,1.2088583363424747
0.2580516103220644,1.4882872041008022
0.2590518103620724,1.3877490294803196
0.2600520104020804,1.5642628618918355
0.26105221044208843,0.9735296807587128
0.26205241048209643,1.3429540955774961
0.26305261052210444,1.1151057425075606
0.26405281056211244,1.0051240789056641
0.26505301060212044,1.163097265890205
0.26605321064212845,1.1997907743600698
0.26705341068213645,1.2410026219367594
0.26805361072214445,1.0627256222463362
0.26905381076215246,1.229851655811007
0.27005401080216046,1.080154421629161
0.2710542108421684,0.9755446371350724
0.2720544108821764,1.1432917499662292
0.2730546109221844,1.016141171488693
0.2740548109621924,0.9170739711651139
0.2750550110022004,1.0236657967797553
0.2760552110422084,0.8641048903090094
0.27705541108221643,0.9054293292118745
0.27805561112222443,0.9544253017815557
0.27905581116223244,0.9048707338741323
0.28005601120224044,0.9317588854837555
0.28105621124224844,0.9218405866419724
0.28205641128225645,0.8811226424625072
0.28305661132226445,0.7756068766499729
0.28405681136227245,0.8575224728502049
0.28505701140228046,0.6743194990779243
0.28605721144228846,0.6456919139745753
0.28705741148229647,0.5390101784541931
0.28805761152230447,0.5988491134345277
0.28905781156231247,0.6534982151627844
0.2900580116023205,0.4644311861243557
0.2910582116423285,0.32216196615677706
0.2920584116823365,0.6606968363103923
0.2930586117223445,0.815678623836144
0.2940588117623525,0.4366371128274469
0.2950590118023605,0.3212282977142999
0.2960592118423685,0.6014524826786144
0.2970594118823765,0.44844944643141815
0.2980596119223845,0.6724425293513001
0.29905981196239245,0.37755896557915275
0.30006001200240046,0.43664653197869496
0.30106021204240846,0.5723077518833095
0.30206041208241646,0.2321554047108612
0.30306061212242447,0.6154114618360772
0.30406081216243247,0.4036062263436651
0.3050610122024405,0.6848014591777469
0.3060612122424485,0.5626141246432647
0.3070614122824565,0.16927461543669242
0.3080616123224645,0.6267699858833454
0.3090618123624725,0.21518957596836788
0.3100620124024805,0.31372986172899275
0.3110622124424885,-0.031278203541547256
0.3120624124824965,0.5524373748886087
0.3130626125225045,0.6352959062648302
0.3140628125625125,0.4897112460464947
0.3150630126025205,0.3088513946169587
0.3160632126425285,0.441321530327727
0.3170634126825365,0.3776261896599154
0.3180636127225445,0.4946989326032806
0.3190638127625525,0.6253571511438948
0.3200640128025605,0.4839593364382354
0.32106421284256853,0.5400150712305194
0.32206441288257653,0.3491432533462306
0.32306461292258454,0.3852238968661083
0.32406481296259254,0.5347358308076184
0.32506501300260054,-0.06757441617114451
0.32606521304260855,0.4091101046625248
0.32706541308261655,0.3619724779273695
0.3280656131226245,0.2765471559704806
0.3290658131626325,0.32612071116483027
0.3300660132026405,0.2901995916820011
0.3310662132426485,0.5136341678150018
0.3320664132826565,0.34160896244567895
0.3330666133226645,0.3042396771246499
0.3340668133626725,0.3464243142950224
0.3350670134026805,0.24477515389582585
0.33606721344268853,0.4196708319772358
0.33706741348269653,0.260105939899291
0.33806761352270454,0.4814563757623148
0.33906781356271254,0.23427697640003897
0.34006801360272054,0.17253688226159974
0.34106821364272855,0.13222032670099687
0.34206841368273655,0.3764406273706864
0.34306861372274455,-0.04650365036392812
0.34406881376275256,0.5133130909365474
0.34506901380276056,0.2293055642633851
0.34606921384276856,0.3244654964762095
0.34706941388277657,0.2538182697865402
0.34806961392278457,0.3916382616173617
0.3490698139627926,0.1734773933800316
0.3500700140028006,0.3386709476391158
0.3510702140428086,0.4656827824172205
0.3520704140828166,0.3722688220201511
0.3530706141228246,0.37469733648758374
0.3540708141628326,0.18214809372175797
0.3550710142028406,0.0793984609009086
0.35607121424284854,0.40454508402445827
0.35707141428285655,0.43556479153782657
0.35807161432286455,0.060586073972270976
0.35907181436287255,0.09530890398734136
0.36007201440288056,0.3594248774276556
0.36107221444288856,0.07944958914015186
0.36207241448289657,0.3610546469682722
0.36307261452290457,0.13612922176534903
0.3640728145629126,0.29066939475862763
0.3650730146029206,0.14261460445514587
0.3660732146429286,-0.06168812575741253
0.3670734146829366,0.2833365982655543
0.3680736147229446,-0.02662050701557586
0.3690738147629526,0.13720931698544153
0.3700740148029606,0.09142505436875112
0.3710742148429686,0.18770608208654158
0.3720744148829766,0.5853161058669059
0.3730746149229846,0.39467590208511816
0.3740748149629926,0.1594480231200942
0.3750750150030006,0.19156306122184139
0.3760752150430086,-0.12350845876420113
0.3770754150830166,0.2495388805911864
0.3780756151230246,0.22593567542976145
0.3790758151630326,0.10069344239525495
0.38007601520304063,-0.12162192463163857
0.38107621524304863,-0.008910670050615938
0.38207641528305664,0.038416697240694284
0.38307661532306464,-0.05483202983994814
0.3840768153630726,0.15997565783706735
0.3850770154030806,0.13181289231265986
0.3860772154430886,0.09522984412798534
0.3870774154830966,0.27587720881315675
0.3880776155231046,0.06166438069008709
0.3890778155631126,0.025524319010621216
0.3900780156031206,0.23858348276962565
0.3910782156431286,0.06592786868164402
0.3920784156831366,0.042103638653643714
0.3930786157231446,0.20508248288496223
0.3940788157631526,0.22246301778023786
0.3950790158031606,0.192168591708874
0.39607921584316863,-0.015720306226803343
0.39707941588317663,0.23162927145094403
0.39807961592318464,0.07698151934869853
0.39907981596319264,0.030768903887907317
0.40008001600320064,-0.013178959867309256
0.40108021604320865,0.28116251032736606
0.40208041608321665,0.04279645241569416
0.40308061612322466,0.0730919772372389
0.40408081616323266,-0.06243524826104985
0.40508101620324066,0.04579010201533911
0.40608121624324867,-0.09431778106247404
0.40708141628325667,0.0661017431333242
0.4080816163232647,0.13523769676450867
0.4090818163632727,-0.0793927863344505
0.4100820164032807,-0.02389423084582903
0.4110822164432887,-0.15918234411665427
0.4120824164832967,-0.19830317154645177
0.41308261652330464,-0.13532255097811893
0.41408281656331264,-0.05824195919208166
0.41508301660332064,-0.1039950148060147
0.41608321664332865,-0.14926496124449337
0.41708341668333665,-0.09622446904813942
0.41808361672334465,0.05189381284995935
0.41908381676335266,-0.20003540191750327
0.42008401680336066,0.03564974964143106
0.42108421684336866,-0.03545815786569809
0.42208441688337667,-0.053709864891897996
0.42308461692338467,0.1027951968794777
0.4240848169633927,-0.309560528604991
0.4250850170034007,-0.14394544918511284
0.4260852170434087,-0.15195040704931068
0.4270854170834167,0.04557429269238974
0.4280856171234247,-0.15040698694025184
0.4290858171634327,-0.09149025352894202
0.4300860172034407,-0.10454374896127636
0.4310862172434487,-0.22103937569499535
0.4320864172834567,-0.34026404957506023
0.4330866173234647,-0.05787654156226041
0.4340868173634727,-0.09034485032415174
0.4350870174034807,-0.13458599805643712
0.4360872174434887,-0.1481818298946761
0.4370874174834967,-0.16863798020344475
0.4380876175235047,-0.19154306172823013
0.43908781756351273,0.04953846977823177
0.44008801760352073,0.051667962586563546
0.4410882176435287,0.03722158760665642
0.4420884176835367,-0.20182004527507783
0.4430886177235447,0.013028254354174942
0.4440888177635527,-0.20113084753171237
0.4450890178035607,-0.26493465988099896
0.4460892178435687,-0.0912107708932969
0.4470894178835767,0.1490003733359259
0.4480896179235847,0.08942369164567118
0.4490898179635927,-0.13710682633867852
0.4500900180036007,-0.2432955705289393
0.4510902180436087,-0.24809120159027478
0.4520904180836167,-0.008356114782290314
0.4530906181236247,-0.5053332980562774
0.4540908181636327,-0.11253384944744398
0.45509101820364073,-0.10443795485825236
0.45609121824364873,-0.15870909725541016
0.45709141828365674,0.008033482463318226
0.45809161832366474,-0.11951440584902284
0.45909181836367274,-0.12125140592009856
0.46009201840368075,0.003360341367540487
0.46109221844368875,-0.06554734041659799
0.46209241848369675,-0.04805586744447063
0.46309261852370476,-0.21456345568776525
0.46409281856371276,-0.39548118256122167
0.46509301860372076,-0.15715796035502616
0.46609321864372877,-0.09487616531999823
0.46709341868373677,-0.1968294505460702
0.4680936187237448,-0.016370376955819443
0.4690938187637528,-0.18883568280688162
0.4700940188037607,-0.008337045693602524
0.47109421884376873,-0.4406880726427259
0.47209441888377673,-0.2535783781587794
0.47309461892378474,0.020950429804357962
0.47409481896379274,-0.17132302767275304
0.47509501900380074,-0.14432525567731505
0.47609521904380875,-0.31932864491179325
0.47709541908381675,-0.0702192150781043
0.47809561912382476,-0.4573466841180518
0.47909581916383276,-0.3956238311970513
0.48009601920384076,-0.2640997590050408
0.48109621924384877,-0.1612856026602889
0.48209641928385677,-0.33229771414339415
0.4830966193238648,-0.3314869555375861
0.4840968193638728,-0.1972419197035641
0.4850970194038808,-0.33333664936270463
0.4860972194438888,-0.1304620685582632
0.4870974194838968,-0.4355290735802232
0.4880976195239048,-0.2629432740803878
0.4890978195639128,-0.0682831094801768
0.4900980196039208,-0.21440914859836008
0.4910982196439288,-0.4066566873335471
0.4920984196839368,-0.28357222597354703
0.4930986197239448,-0.4580965188934215
0.4940988197639528,-0.45860306187873867
0.4950990198039608,-0.3828652210645199
0.4960992198439688,-0.5381099585074618
0.4970994198839768,-0.5551625599456651
0.49809961992398477,-0.5104157234751097
0.4990998199639928,-0.4895397381473987
0.5001000200040008,-0.4058488668517212
0.5011002200440088,-0.2671722711723941
0.5021004200840168,-0.6148077146578912
0.5031006201240248,-0.19391813065536684
0.5041008201640328,-0.5211687008751522
0.5051010202040408,-0.4702955291958625
0.5061012202440488,0.0823162812981087
0.5071014202840568,-0.09096483968793276
0.5081016203240648,-0.28828976408259205
0.5091018203640728,-0.4138888144340044
0.5101020204040808,-0.278500121304185
0.5111022204440888,-0.2398153133657451
0.5121024204840968,-0.3678617443076526
0.5131026205241048,-0.4734946709064745
0.5141028205641128,-0.03811397753368184
0.5151030206041208,-0.1597993886472886
0.5161032206441288,-0.1763127185120626
0.5171034206841368,-0.595258960722772
0.5181036207241448,-0.24386942424937488
0.5191038207641528,-0.43209142025633585
0.5201040208041608,-0.3087967725678809
0.5211042208441689,-0.17172764208823096
0.5221044208841769,-0.2812357718353886
0.5231046209241849,-0.5842226952779841
0.5241048209641929,-0.015138615608518091
0.5251050210042009,-0.2435106428776449
0.5261052210442089,-0.5747555028922231
0.5271054210842169,-0.19819002986997053
0.5281056211242249,-0.2761572604815533
0.5291058211642329,-0.5047232362339229
0.5301060212042409,-0.37674145372195045
0.5311062212442489,-0.322152904976886
0.5321064212842569,-0.315268864790926
0.5331066213242649,-0.34453559112091536
0.5341068213642729,-0.4539289437581414
0.5351070214042809,-0.46156583456711564
0.5361072214442889,-0.12179331811077299
0.5371074214842969,-0.1806978826979912
0.5381076215243049,0.16066973892461248
0.5391078215643129,-0.289565658751132
0.5401080216043209,-0.5114395988337852
0.5411082216443288,-0.20491912263748246
0.5421084216843368,-0.3016154349362009
0.5431086217243448,-0.30587443541953885
0.5441088217643528,-0.3286508889436228
0.5451090218043608,-0.3020573896101831
0.5461092218443688,-0.040948259489422614
0.5471094218843768,-0.1067428677806134
0.5481096219243848,0.003443136165143454
0.5491098219643928,0.008171963416415767
0.5501100220044008,-0.16400517532566067
0.5511102220444088,-0.2967527864854752
0.5521104220844169,0.1650508179463247
0.5531106221244249,-0.048355546541713146
0.5541108221644329,0.07671963332784962
0.5551110222044409,0.06605857198691491
0.5561112222444489,-0.043497632776784464
0.5571114222844569,0.31144802513771075
0.5581116223244649,0.011707848719940028
0.5591118223644729,-0.015513499224294264
0.5601120224044809,0.0645033636612196
0.5611122224444889,0.11672759295915179
0.5621124224844969,0.15419203783197016
0.5631126225245049,0.1493634061034269
0.5641128225645129,0.237639053791319
0.5651130226045209,0.11991011029830113
0.5661132226445289,0.1510820908138798
0.5671134226845369,0.2840854891356007
0.5681136227245449,0.30169746744901577
0.5691138227645529,0.11606894333942816
0.5701140228045609,0.1993813939313766
0.5711142228445689,0.4449876594465777
0.5721144228845769,0.42456348878390276
0.5731146229245849,0.27068849719075777
0.5741148229645929,0.512232994645168
0.5751150230046009,0.2097405308462077
0.5761152230446089,0.4199406815056272
0.5771154230846169,0.49008135333472125
0.5781156231246249,0.7451630868474861
0.579115823164633,0.5051756818240927
0.580116023204641,0.3341415203967827
0.581116223244649,0.34907778095499375
0.582116423284657,0.3952592672908152
0.583116623324665,0.644991010878594
0.584116823364673,0.7229485311943236
0.585117023404681,0.684496491885389
0.586117223444689,0.6323402277730988
0.587117423484697,0.8745828907059524
0.588117623524705,0.940220651436086
0.589117823564713,0.6518063258916205
0.590118023604721,0.6642433368638512
0.591118223644729,0.813790113433997
0.592118423684737,0.8806687771721744
0.593118623724745,0.7733390624750284
0.594118823764753,0.8784322022994729
0.595119023804761,0.9290533743091384
0.596119223844769,1.1297396958735164
0.597119423884777,0.935407305354067
0.5981196239247849,1.0966548640742193
0.5991198239647929,0.805343915452971
0.6001200240048009,1.2040303551740086
0.6011202240448089,0.9751844953567733
0.6021204240848169,1.0874412620352079
0.6031206241248249,1.1759923342699543
0.6041208241648329,0.9283339898802956
0.6051210242048409,1.0799366797303662
0.6061212242448489,1.0801224262980444
0.6071214242848569,1.24225865739905
0.6081216243248649,1.1734612540564877
0.6091218243648729,1.2793928207405492
0.610122024404881,1.1484729641280764
0.611122224444889,1.329180612068872
0.612122424484897,1.1890453504234892
0.613122624524905,1.1368204331830194
0.614122824564913,1.2932817372173635
0.615123024604921,1.1825810337647333
0.616123224644929,1.2205304587829555
0.617123424684937,0.9587885895211903
0.618123624724945,1.3140255378216936
0.619123824764953,1.328291313494471
0.620124024804961,1.3588568681371498
0.621124224844969,1.1499661469677194
0.622124424884977,1.3256188905842505
0.623124624924985,1.4366802675100447
0.624124824964993,1.4446702442147812
0.625125025005001,1.4802310097239268
0.626125225045009,1.3760482176414999
0.627125425085017,1.320264490050613
0.628125625125025,1.1787889540128786
0.629125825165033,1.0375388697085342
0.630126025205041,1.4324038952920395
0.631126225245049,1.2420290478528835
0.632126425285057,1.4081547304517283
0.633126625325065,1.486797975828214
0.634126825365073,1.1470914104981644
0.635127025405081,1.3161985537089234
0.636127225445089,1.5063672344293526
0.637127425485097,1.2853112556637778
0.638127625525105,1.0376531750644173
0.639127825565113,1.1780271115993697
0.640128025605121,1.2198821677675888
0.6411282256451291,1.1232602466387385
0.6421284256851371,1.4529973263461677
0.6431286257251451,1.1706157454184034
0.6441288257651531,0.9830465252664436
0.6451290258051611,1.4180688116906617
0.6461292258451691,0.7673129780219043
0.6471294258851771,1.1833289852007407
0.6481296259251851,0.7498759447713315
0.6491298259651931,0.9082999102299429
0.6501300260052011,0.835835841543366
0.6511302260452091,1.079896452770619
0.6521304260852171,1.2231328060100894
0.6531306261252251,0.7382938760969084
0.6541308261652331,0.7964759739774603
0.655131026205241,0.9049652507621064
0.656131226245249,0.8781302254919079
0.657131426285257,0.8131600776955418
0.658131626325265,0.7953412261959283
0.659131826365273,0.8334701285827524
0.660132026405281,0.8266646766189141
0.661132226445289,0.8795324170725598
0.662132426485297,0.7474113553257345
0.663132626525305,0.5468832625887428
0.664132826565313,0.5604703608344098
0.665133026605321,0.6380199538892543
0.666133226645329,0.8218214362602875
0.667133426685337,0.7264344935242348
0.668133626725345,0.4301594914875955
0.669133826765353,0.5507705592901803
0.670134026805361,0.6158188116054906
0.671134226845369,0.34546082611934126
0.6721344268853771,0.7094562048783725
0.6731346269253851,0.33765798879245684
0.6741348269653931,0.4576809697982599
0.6751350270054011,0.28216571286089936
0.6761352270454091,0.35357751227109385
0.6771354270854171,0.16693880193932
0.6781356271254251,0.45313778869413107
0.6791358271654331,0.17138519732018004
0.6801360272054411,0.07674270634833194
0.6811362272454491,0.2559334918722587
0.6821364272854571,0.23948137663830774
0.6831366273254651,0.31749106034199803
0.6841368273654731,0.2338567020071665
0.6851370274054811,0.3708612123703692
0.6861372274454891,0.04570920788536274
0.6871374274854971,0.18413562353976654
0.6881376275255051,0.054037770105359886
0.6891378275655131,-0.10429341026335825
0.6901380276055211,-0.06548934444807658
0.6911382276455291,0.17594662395072536
0.6921384276855371,0.18499626667210234
0.6931386277255451,0.04319702315622717
0.6941388277655531,-0.1062947390262167
0.6951390278055611,-0.12207202089135656
0.6961392278455691,-0.11877497426781115
0.6971394278855771,-0.10024980693729271
0.6981396279255851,-0.2832878869587414
0.6991398279655932,0.0552894211376144
0.7001400280056012,0.08916506515026343
0.7011402280456092,-0.0037094289363277105
0.7021404280856172,0.0611459892097371
0.7031406281256252,-0.17417225326558167
0.7041408281656332,0.007376802393714937
0.7051410282056412,-0.29344959770698326
0.7061412282456492,-0.04938241782407006
0.7071414282856572,-0.09659599930308678
0.7081416283256652,-0.3129520751860002
0.7091418283656732,-0.2708318639001497
0.7101420284056812,0.17045409288147986
0.7111422284456892,-0.1815800205209971
0.7121424284856971,-0.29667738121296755
0.7131426285257051,-0.3118389936807894
0.7141428285657131,0.06528735461995697
0.7151430286057211,-0.4227168826165516
0.7161432286457291,-0.16857846127295822
0.7171434286857371,-0.037758193886205244
0.7181436287257451,-0.3338920730923948
0.7191438287657531,-0.022235021540553512
0.7201440288057611,-0.3120872225949851
0.7211442288457691,-0.09168671975677012
0.7221444288857771,-0.463797403448292
0.7231446289257851,-0.32288717616729157
0.7241448289657931,-0.17991555091724823
0.7251450290058011,-0.14406466065435597
0.7261452290458091,-0.26558251228104657
0.7271454290858171,-0.02429516260175313
0.7281456291258251,-0.40632218531134867
0.7291458291658331,-0.44643112391423856
0.7301460292058412,-0.32383671709784867
0.7311462292458492,-0.5601907724685101
0.7321464292858572,-0.4251599035710857
0.7331466293258652,-0.33670169380660186
0.7341468293658732,-0.5355073519176545
0.7351470294058812,-0.7094207011579432
0.7361472294458892,-0.6687070925032133
0.7371474294858972,-0.4035016057532773
0.7381476295259052,-0.398075900159834
0.7391478295659132,-0.2715272009589424
0.7401480296059212,-0.16837959852469936
0.7411482296459292,-0.08165008966995638
0.7421484296859372,-0.3313804489780845
0.7431486297259452,-0.39823635437985416
0.7441488297659532,-0.11969491594337045
0.7451490298059612,-0.56620515628914
0.7461492298459692,-0.26518712218129775
0.7471494298859772,-0.3074888426701518
0.7481496299259852,-0.4193005753040657
0.7491498299659932,-0.22545203212832443
0.7501500300060012,-0.14439020275654854
0.7511502300460092,-0.23131631771717226
0.7521504300860172,-0.5076459327383949
0.7531506301260252,-0.13174973574577276
0.7541508301660332,-0.3568201835590944
0.7551510302060412,-0.11042919972193596
0.7561512302460492,-0.4991543469887358
0.7571514302860572,-0.29103206295412376
0.7581516303260653,-0.5445366416140729
0.7591518303660733,-0.34148693054128615
0.7601520304060813,-0.1538234076690148
0.7611522304460893,-0.06206605616449065
0.7621524304860973,-0.31042766165387914
0.7631526305261053,-0.12570319980049205
0.7641528305661133,-0.2001633981194568
0.7651530306061213,-0.14207896833037897
0.7661532306461293,-0.388313661625455
0.7671534306861373,-0.2212066378416667
0.7681536307261452,-0.2703158598489186
0.7691538307661532,-0.34764854790541
0.7701540308061612,-0.3876265223292185
